date,week_id,year_week,pdv_id,sku,units_ordered,units_delivered,units_sold,list_price,discount_pct,net_price,unit_cost,revenue,cost_of_sales,contribution,opening_inventory,ending_inventory,promotion_flag,numeric_distribution
2026-07-13,98,2026-W29,PDV-053,FRTR-500,18,17,12,32.39,0.05,30.77,14.63,369.2,175.56,193.64,7,12,1,0.9724
2026-07-13,98,2026-W29,PDV-054,FRTR-500,15,14,9,32.39,0.0,32.39,14.63,291.48,131.67,159.81,6,11,0,1.0
2026-07-13,98,2026-W29,PDV-055,FRTR-500,15,15,10,32.39,0.0,32.39,14.63,323.86,146.3,177.56,4,9,0,0.9658
2026-07-13,98,2026-W29,PDV-056,FRTR-500,18,17,16,32.39,0.0,32.39,14.63,518.18,234.08,284.1,4,5,0,0.9456
2026-07-13,98,2026-W29,PDV-057,FRTR-500,20,19,19,32.39,0.0,32.39,14.63,615.34,277.97,337.37,8,8,0,0.9623
2026-07-13,98,2026-W29,PDV-058,FRTR-500,16,15,10,32.39,0.0,32.39,14.63,323.86,146.3,177.56,7,12,0,0.9304
2026-07-13,98,2026-W29,PDV-059,FRTR-500,13,12,15,32.39,0.0,32.39,14.63,485.79,219.45,266.34,5,2,0,0.9596
2026-07-13,98,2026-W29,PDV-060,FRTR-500,12,12,10,32.39,0.0,32.39,14.63,323.86,146.3,177.56,3,5,0,0.9145
2026-07-13,98,2026-W29,PDV-001,ENRG-473,13,13,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,4,7,0,0.9289
2026-07-13,98,2026-W29,PDV-002,ENRG-473,13,12,14,48.58,0.0,48.58,24.38,680.11,341.37,338.75,3,1,0,0.9725
2026-07-13,98,2026-W29,PDV-003,ENRG-473,14,13,12,48.58,0.0,48.58,24.38,582.95,292.6,290.35,7,8,0,0.9806
2026-07-13,98,2026-W29,PDV-004,ENRG-473,17,17,18,48.58,0.0,48.58,24.38,874.43,438.9,435.53,5,4,0,0.9373
2026-07-13,98,2026-W29,PDV-005,ENRG-473,13,12,16,48.58,0.0,48.58,24.38,777.27,390.13,387.14,4,0,0,0.9263
2026-07-13,98,2026-W29,PDV-006,ENRG-473,9,9,7,48.58,0.0,48.58,24.38,340.06,170.68,169.37,3,5,0,0.9517
2026-07-13,98,2026-W29,PDV-007,ENRG-473,14,14,17,48.58,0.05,46.15,24.38,784.56,414.51,370.04,6,3,1,0.9868
2026-07-13,98,2026-W29,PDV-008,ENRG-473,12,12,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,3,5,0,0.9731
2026-07-13,98,2026-W29,PDV-009,ENRG-473,12,12,14,48.58,0.0,48.58,24.38,680.11,341.37,338.75,3,1,0,0.9401
2026-07-13,98,2026-W29,PDV-010,ENRG-473,12,12,3,48.58,0.0,48.58,24.38,145.74,73.15,72.59,5,14,0,0.9287
2026-07-13,98,2026-W29,PDV-011,ENRG-473,21,20,21,48.58,0.0,48.58,24.38,1020.17,512.05,508.12,6,5,0,0.9746
2026-07-13,98,2026-W29,PDV-012,ENRG-473,10,9,11,48.58,0.05,46.15,24.38,507.65,268.22,239.44,2,0,1,0.9741
2026-07-13,98,2026-W29,PDV-013,ENRG-473,16,15,21,48.58,0.0,48.58,24.38,1020.17,512.05,508.12,6,0,0,0.9205
2026-07-13,98,2026-W29,PDV-014,ENRG-473,22,21,19,48.58,0.1,43.72,24.38,830.71,463.28,367.42,7,9,1,0.9657
2026-07-13,98,2026-W29,PDV-015,ENRG-473,18,17,20,48.58,0.0,48.58,24.38,971.59,487.66,483.92,8,5,0,0.9409
2026-07-13,98,2026-W29,PDV-016,ENRG-473,10,10,9,48.58,0.0,48.58,24.38,437.21,219.45,217.76,4,5,0,0.9663
2026-07-13,98,2026-W29,PDV-017,ENRG-473,9,9,6,48.58,0.05,46.15,24.38,276.9,146.3,130.6,4,7,1,0.9781
2026-07-13,98,2026-W29,PDV-018,ENRG-473,8,8,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,2,0,0,0.9427
2026-07-13,98,2026-W29,PDV-019,ENRG-473,12,11,13,48.58,0.0,48.58,24.38,631.53,316.98,314.55,4,2,0,0.996
2026-07-13,98,2026-W29,PDV-020,ENRG-473,4,4,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,2,0,0,0.9816
2026-07-13,98,2026-W29,PDV-021,ENRG-473,13,13,13,48.58,0.0,48.58,24.38,631.53,316.98,314.55,3,3,0,0.9398
2026-07-13,98,2026-W29,PDV-022,ENRG-473,9,9,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,4,8,0,0.9511
2026-07-13,98,2026-W29,PDV-023,ENRG-473,9,8,8,48.58,0.0,48.58,24.38,388.63,195.07,193.57,3,3,0,0.9503
2026-07-13,98,2026-W29,PDV-024,ENRG-473,8,8,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,3,6,0,0.95
2026-07-13,98,2026-W29,PDV-025,ENRG-473,13,12,9,48.58,0.0,48.58,24.38,437.21,219.45,217.76,3,6,0,0.9363
2026-07-13,98,2026-W29,PDV-026,ENRG-473,6,6,8,48.58,0.0,48.58,24.38,388.63,195.07,193.57,2,0,0,0.9313
2026-07-13,98,2026-W29,PDV-027,ENRG-473,8,8,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,2,0,0,0.9358
2026-07-13,98,2026-W29,PDV-028,ENRG-473,5,5,7,48.58,0.0,48.58,24.38,340.06,170.68,169.37,2,0,0,0.9682
2026-07-13,98,2026-W29,PDV-029,ENRG-473,10,10,5,48.58,0.1,43.72,24.38,218.61,121.92,96.69,4,9,1,0.891
2026-07-13,98,2026-W29,PDV-030,ENRG-473,8,8,7,48.58,0.0,48.58,24.38,340.06,170.68,169.37,2,3,0,0.9779
2026-07-13,98,2026-W29,PDV-031,ENRG-473,13,12,16,48.58,0.0,48.58,24.38,777.27,390.13,387.14,4,0,0,1.0
2026-07-13,98,2026-W29,PDV-032,ENRG-473,6,6,3,48.58,0.0,48.58,24.38,145.74,73.15,72.59,2,5,0,0.9755
2026-07-13,98,2026-W29,PDV-033,ENRG-473,11,11,12,48.58,0.0,48.58,24.38,582.95,292.6,290.35,5,4,0,0.9565
2026-07-13,98,2026-W29,PDV-034,ENRG-473,5,5,4,48.58,0.0,48.58,24.38,194.32,97.53,96.78,1,2,0,0.9153
2026-07-13,98,2026-W29,PDV-035,ENRG-473,7,7,1,48.58,0.0,48.58,24.38,48.58,24.38,24.2,2,8,0,0.9526
2026-07-13,98,2026-W29,PDV-036,ENRG-473,9,9,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,4,8,0,0.9624
2026-07-13,98,2026-W29,PDV-037,ENRG-473,10,9,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,3,2,0,0.9749
2026-07-13,98,2026-W29,PDV-038,ENRG-473,9,8,3,48.58,0.0,48.58,24.38,145.74,73.15,72.59,3,8,0,0.9494
2026-07-13,98,2026-W29,PDV-039,ENRG-473,8,7,2,48.58,0.0,48.58,24.38,97.16,48.77,48.39,2,7,0,0.9272
2026-07-13,98,2026-W29,PDV-040,ENRG-473,4,4,4,48.58,0.0,48.58,24.38,194.32,97.53,96.78,1,1,0,0.9251
2026-07-13,98,2026-W29,PDV-041,ENRG-473,10,10,8,48.58,0.0,48.58,24.38,388.63,195.07,193.57,2,4,0,0.9359
2026-07-13,98,2026-W29,PDV-042,ENRG-473,7,7,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,1,2,0,0.9405
2026-07-13,98,2026-W29,PDV-043,ENRG-473,8,8,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,4,7,0,0.9501
2026-07-13,98,2026-W29,PDV-044,ENRG-473,6,6,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,2,2,0,0.9292
2026-07-13,98,2026-W29,PDV-045,ENRG-473,10,10,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,3,3,0,0.9907
2026-07-13,98,2026-W29,PDV-046,ENRG-473,8,7,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,3,5,0,0.8932
2026-07-13,98,2026-W29,PDV-047,ENRG-473,8,8,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,2,4,0,0.9519
2026-07-13,98,2026-W29,PDV-048,ENRG-473,8,8,8,48.58,0.05,46.15,24.38,369.2,195.07,174.14,3,3,1,0.9922
2026-07-13,98,2026-W29,PDV-049,ENRG-473,7,7,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,3,4,0,0.9309
2026-07-13,98,2026-W29,PDV-050,ENRG-473,9,9,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,2,5,0,0.8931
2026-07-13,98,2026-W29,PDV-051,ENRG-473,9,9,8,48.58,0.0,48.58,24.38,388.63,195.07,193.57,2,3,0,0.973
2026-07-13,98,2026-W29,PDV-052,ENRG-473,11,11,10,48.58,0.0,48.58,24.38,485.79,243.83,241.96,2,3,0,0.9624
2026-07-13,98,2026-W29,PDV-053,ENRG-473,11,11,6,48.58,0.0,48.58,24.38,291.48,146.3,145.18,2,7,0,0.9225
2026-07-13,98,2026-W29,PDV-054,ENRG-473,9,9,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,3,7,0,0.8852
2026-07-13,98,2026-W29,PDV-055,ENRG-473,10,10,11,48.58,0.0,48.58,24.38,534.37,268.22,266.16,5,4,0,1.0
2026-07-13,98,2026-W29,PDV-056,ENRG-473,12,12,7,48.58,0.0,48.58,24.38,340.06,170.68,169.37,2,7,0,0.869
2026-07-13,98,2026-W29,PDV-057,ENRG-473,12,12,8,48.58,0.0,48.58,24.38,388.63,195.07,193.57,4,8,0,0.9685
2026-07-13,98,2026-W29,PDV-058,ENRG-473,12,11,8,48.58,0.1,43.72,24.38,349.77,195.07,154.71,5,8,1,0.891
2026-07-13,98,2026-W29,PDV-059,ENRG-473,10,9,8,48.58,0.05,46.15,24.38,369.2,195.07,174.14,3,4,1,0.9663
2026-07-13,98,2026-W29,PDV-060,ENRG-473,9,8,5,48.58,0.0,48.58,24.38,242.9,121.92,120.98,3,6,0,0.9795
2026-07-20,99,2026-W30,PDV-001,CFCL-355,22,21,16,37.81,0.0,37.81,17.5,605.0,280.04,324.96,9,14,0,0.939
2026-07-20,99,2026-W30,PDV-002,CFCL-355,18,18,16,37.81,0.0,37.81,17.5,605.0,280.04,324.96,7,9,0,0.8743
2026-07-20,99,2026-W30,PDV-003,CFCL-355,25,24,26,37.81,0.0,37.81,17.5,983.13,455.07,528.06,10,8,0,0.9819
2026-07-20,99,2026-W30,PDV-004,CFCL-355,39,36,35,37.81,0.15,32.14,17.5,1124.92,612.59,512.34,13,14,1,0.9752
2026-07-20,99,2026-W30,PDV-005,CFCL-355,20,18,15,37.81,0.0,37.81,17.5,567.19,262.54,304.65,8,11,0,0.953
2026-07-20,99,2026-W30,PDV-006,CFCL-355,15,15,12,37.81,0.0,37.81,17.5,453.75,210.03,243.72,6,9,0,0.93
2026-07-20,99,2026-W30,PDV-007,CFCL-355,26,24,22,37.81,0.15,32.14,17.5,707.1,385.06,322.04,11,13,1,0.9621
2026-07-20,99,2026-W30,PDV-008,CFCL-355,18,17,15,37.81,0.0,37.81,17.5,567.19,262.54,304.65,5,7,0,0.9378
2026-07-20,99,2026-W30,PDV-009,CFCL-355,21,20,18,37.81,0.0,37.81,17.5,680.63,315.05,365.58,9,11,0,1.0
2026-07-20,99,2026-W30,PDV-010,CFCL-355,20,19,21,37.81,0.0,37.81,17.5,794.06,367.55,426.51,8,6,0,0.9634
2026-07-20,99,2026-W30,PDV-011,CFCL-355,39,36,29,37.81,0.05,35.92,17.5,1041.74,507.57,534.16,13,20,1,0.9515
2026-07-20,99,2026-W30,PDV-012,CFCL-355,16,15,12,37.81,0.0,37.81,17.5,453.75,210.03,243.72,7,10,0,0.9919
2026-07-20,99,2026-W30,PDV-013,CFCL-355,27,27,22,37.81,0.0,37.81,17.5,831.88,385.06,446.82,13,18,0,0.9458
2026-07-20,99,2026-W30,PDV-014,CFCL-355,31,30,27,37.81,0.0,37.81,17.5,1020.94,472.57,548.37,10,13,0,0.9764
2026-07-20,99,2026-W30,PDV-015,CFCL-355,47,44,43,37.81,0.15,32.14,17.5,1382.05,752.61,629.44,12,13,1,0.9757
2026-07-20,99,2026-W30,PDV-016,CFCL-355,16,15,13,37.81,0.0,37.81,17.5,491.56,227.53,264.03,5,7,0,0.9704
2026-07-20,99,2026-W30,PDV-017,CFCL-355,16,15,12,37.81,0.05,35.92,17.5,431.06,210.03,221.03,5,8,1,0.9805
2026-07-20,99,2026-W30,PDV-018,CFCL-355,13,12,9,37.81,0.0,37.81,17.5,340.31,157.52,182.79,5,8,0,0.965
2026-07-20,99,2026-W30,PDV-019,CFCL-355,21,20,20,37.81,0.05,35.92,17.5,718.44,350.05,368.39,5,5,1,0.9654
2026-07-20,99,2026-W30,PDV-020,CFCL-355,6,6,5,37.81,0.0,37.81,17.5,189.06,87.51,101.55,1,2,0,0.9154
2026-07-20,99,2026-W30,PDV-021,CFCL-355,24,23,23,37.81,0.0,37.81,17.5,869.69,402.56,467.13,6,6,0,0.9705
2026-07-20,99,2026-W30,PDV-022,CFCL-355,16,16,14,37.81,0.0,37.81,17.5,529.38,245.04,284.34,4,6,0,0.9114
2026-07-20,99,2026-W30,PDV-023,CFCL-355,15,15,18,37.81,0.0,37.81,17.5,680.63,315.05,365.58,7,4,0,0.9555
2026-07-20,99,2026-W30,PDV-024,CFCL-355,14,13,16,37.81,0.0,37.81,17.5,605.0,280.04,324.96,5,2,0,1.0
2026-07-20,99,2026-W30,PDV-025,CFCL-355,21,20,12,37.81,0.0,37.81,17.5,453.75,210.03,243.72,8,16,0,0.9604
2026-07-20,99,2026-W30,PDV-026,CFCL-355,11,11,6,37.81,0.0,37.81,17.5,226.88,105.02,121.86,2,7,0,0.9583
2026-07-20,99,2026-W30,PDV-027,CFCL-355,13,13,13,37.81,0.0,37.81,17.5,491.56,227.53,264.03,5,5,0,0.8731
2026-07-20,99,2026-W30,PDV-028,CFCL-355,10,9,2,37.81,0.1,34.03,17.5,68.06,35.01,33.06,4,11,1,0.9595
2026-07-20,99,2026-W30,PDV-029,CFCL-355,16,15,13,37.81,0.05,35.92,17.5,466.99,227.53,239.45,4,6,1,0.9483
2026-07-20,99,2026-W30,PDV-030,CFCL-355,12,11,9,37.81,0.0,37.81,17.5,340.31,157.52,182.79,3,5,0,0.9185
2026-07-20,99,2026-W30,PDV-031,CFCL-355,19,18,13,37.81,0.0,37.81,17.5,491.56,227.53,264.03,8,13,0,0.8993
2026-07-20,99,2026-W30,PDV-032,CFCL-355,9,9,6,37.81,0.0,37.81,17.5,226.88,105.02,121.86,2,5,0,0.8873
2026-07-20,99,2026-W30,PDV-033,CFCL-355,17,16,17,37.81,0.0,37.81,17.5,642.81,297.54,345.27,4,3,0,0.9065
2026-07-20,99,2026-W30,PDV-034,CFCL-355,8,8,4,37.81,0.0,37.81,17.5,151.25,70.01,81.24,3,7,0,0.8627
2026-07-20,99,2026-W30,PDV-035,CFCL-355,12,11,10,37.81,0.0,37.81,17.5,378.13,175.03,203.1,5,6,0,0.9295
2026-07-20,99,2026-W30,PDV-036,CFCL-355,16,16,20,37.81,0.0,37.81,17.5,756.25,350.05,406.2,6,2,0,0.9409
2026-07-20,99,2026-W30,PDV-037,CFCL-355,14,13,16,37.81,0.0,37.81,17.5,605.0,280.04,324.96,6,3,0,0.8786
2026-07-20,99,2026-W30,PDV-038,CFCL-355,16,15,17,37.81,0.05,35.92,17.5,610.67,297.54,313.13,7,5,1,0.9663
2026-07-20,99,2026-W30,PDV-039,CFCL-355,14,13,16,37.81,0.0,37.81,17.5,605.0,280.04,324.96,3,0,0,0.967
2026-07-20,99,2026-W30,PDV-040,CFCL-355,6,6,8,37.81,0.0,37.81,17.5,302.5,140.02,162.48,2,0,0,0.9844
2026-07-20,99,2026-W30,PDV-041,CFCL-355,15,14,13,37.81,0.0,37.81,17.5,491.56,227.53,264.03,4,5,0,0.8982
2026-07-20,99,2026-W30,PDV-042,CFCL-355,12,11,4,37.81,0.0,37.81,17.5,151.25,70.01,81.24,3,10,0,0.9242
2026-07-20,99,2026-W30,PDV-043,CFCL-355,14,14,9,37.81,0.0,37.81,17.5,340.31,157.52,182.79,5,10,0,0.9038
2026-07-20,99,2026-W30,PDV-044,CFCL-355,9,9,5,37.81,0.0,37.81,17.5,189.06,87.51,101.55,4,8,0,0.9782
2026-07-20,99,2026-W30,PDV-045,CFCL-355,18,17,19,37.81,0.1,34.03,17.5,646.6,332.55,314.05,9,7,1,0.9417
2026-07-20,99,2026-W30,PDV-046,CFCL-355,14,14,10,37.81,0.0,37.81,17.5,378.13,175.03,203.1,6,10,0,0.9189
2026-07-20,99,2026-W30,PDV-047,CFCL-355,13,13,14,37.81,0.05,35.92,17.5,502.91,245.04,257.87,4,3,1,0.9478
2026-07-20,99,2026-W30,PDV-048,CFCL-355,12,11,6,37.81,0.0,37.81,17.5,226.88,105.02,121.86,5,10,0,0.9345
2026-07-20,99,2026-W30,PDV-049,CFCL-355,11,11,6,37.81,0.0,37.81,17.5,226.88,105.02,121.86,3,8,0,0.9671
2026-07-20,99,2026-W30,PDV-050,CFCL-355,17,17,10,37.81,0.0,37.81,17.5,378.13,175.03,203.1,4,11,0,0.9927
2026-07-20,99,2026-W30,PDV-051,CFCL-355,13,13,15,37.81,0.0,37.81,17.5,567.19,262.54,304.65,6,4,0,0.9191
2026-07-20,99,2026-W30,PDV-052,CFCL-355,17,17,11,37.81,0.0,37.81,17.5,415.94,192.53,223.41,7,13,0,0.9566
2026-07-20,99,2026-W30,PDV-053,CFCL-355,18,17,18,37.81,0.05,35.92,17.5,646.6,315.05,331.55,6,5,1,0.8726
2026-07-20,99,2026-W30,PDV-054,CFCL-355,17,17,15,37.81,0.0,37.81,17.5,567.19,262.54,304.65,5,7,0,1.0
2026-07-20,99,2026-W30,PDV-055,CFCL-355,18,17,11,37.81,0.0,37.81,17.5,415.94,192.53,223.41,6,12,0,1.0
2026-07-20,99,2026-W30,PDV-056,CFCL-355,20,19,17,37.81,0.0,37.81,17.5,642.81,297.54,345.27,7,9,0,0.8979
2026-07-20,99,2026-W30,PDV-057,CFCL-355,22,22,12,37.81,0.0,37.81,17.5,453.75,210.03,243.72,9,19,0,1.0
2026-07-20,99,2026-W30,PDV-058,CFCL-355,18,17,9,37.81,0.0,37.81,17.5,340.31,157.52,182.79,5,13,0,0.9733
2026-07-20,99,2026-W30,PDV-059,CFCL-355,16,15,15,37.81,0.0,37.81,17.5,567.19,262.54,304.65,4,4,0,1.0
2026-07-20,99,2026-W30,PDV-060,CFCL-355,15,15,10,37.81,0.0,37.81,17.5,378.13,175.03,203.1,5,10,0,0.9249
2026-07-20,99,2026-W30,PDV-001,CFVN-355,22,19,17,41.05,0.1,36.95,19.31,628.12,328.2,299.92,8,10,1,0.9423
2026-07-20,99,2026-W30,PDV-002,CFVN-355,15,14,10,41.05,0.0,41.05,19.31,410.54,193.06,217.48,4,8,0,0.909
2026-07-20,99,2026-W30,PDV-003,CFVN-355,18,17,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,4,4,0,0.9413
2026-07-20,99,2026-W30,PDV-004,CFVN-355,22,21,18,41.05,0.0,41.05,19.31,738.97,347.5,391.46,6,9,0,0.9347
2026-07-20,99,2026-W30,PDV-005,CFVN-355,16,16,20,41.05,0.0,41.05,19.31,821.07,386.12,434.96,8,4,0,0.9792
2026-07-20,99,2026-W30,PDV-006,CFVN-355,12,11,8,41.05,0.05,39.0,19.31,312.01,154.45,157.56,5,8,1,0.8866
2026-07-20,99,2026-W30,PDV-007,CFVN-355,16,16,13,41.05,0.0,41.05,19.31,533.7,250.98,282.72,5,8,0,0.9331
2026-07-20,99,2026-W30,PDV-008,CFVN-355,13,13,13,41.05,0.0,41.05,19.31,533.7,250.98,282.72,4,4,0,0.944
2026-07-20,99,2026-W30,PDV-009,CFVN-355,14,14,12,41.05,0.0,41.05,19.31,492.64,231.67,260.97,4,6,0,0.9042
2026-07-20,99,2026-W30,PDV-010,CFVN-355,16,15,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,5,3,0,1.0
2026-07-20,99,2026-W30,PDV-011,CFVN-355,28,28,24,41.05,0.0,41.05,19.31,985.29,463.34,521.95,7,11,0,0.9843
2026-07-20,99,2026-W30,PDV-012,CFVN-355,14,13,12,41.05,0.05,39.0,19.31,468.01,231.67,236.34,3,4,1,0.9111
2026-07-20,99,2026-W30,PDV-013,CFVN-355,22,22,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,7,12,0,0.9455
2026-07-20,99,2026-W30,PDV-014,CFVN-355,25,24,24,41.05,0.0,41.05,19.31,985.29,463.34,521.95,7,7,0,0.9894
2026-07-20,99,2026-W30,PDV-015,CFVN-355,25,24,22,41.05,0.0,41.05,19.31,903.18,424.73,478.45,10,12,0,0.9768
2026-07-20,99,2026-W30,PDV-016,CFVN-355,12,12,7,41.05,0.0,41.05,19.31,287.38,135.14,152.23,5,10,0,0.9537
2026-07-20,99,2026-W30,PDV-017,CFVN-355,12,11,8,41.05,0.05,39.0,19.31,312.01,154.45,157.56,5,8,1,1.0
2026-07-20,99,2026-W30,PDV-018,CFVN-355,11,10,7,41.05,0.05,39.0,19.31,273.01,135.14,137.87,4,7,1,0.9392
2026-07-20,99,2026-W30,PDV-019,CFVN-355,15,15,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,4,2,0,0.9659
2026-07-20,99,2026-W30,PDV-020,CFVN-355,5,5,3,41.05,0.0,41.05,19.31,123.16,57.92,65.24,1,3,0,0.8794
2026-07-20,99,2026-W30,PDV-021,CFVN-355,16,16,18,41.05,0.0,41.05,19.31,738.97,347.5,391.46,7,5,0,0.8981
2026-07-20,99,2026-W30,PDV-022,CFVN-355,14,13,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,4,0,0,0.9884
2026-07-20,99,2026-W30,PDV-023,CFVN-355,13,12,10,41.05,0.05,39.0,19.31,390.01,193.06,196.95,5,7,1,0.9296
2026-07-20,99,2026-W30,PDV-024,CFVN-355,11,10,7,41.05,0.0,41.05,19.31,287.38,135.14,152.23,4,7,0,1.0
2026-07-20,99,2026-W30,PDV-025,CFVN-355,17,16,16,41.05,0.05,39.0,19.31,624.02,308.89,315.12,7,7,1,0.945
2026-07-20,99,2026-W30,PDV-026,CFVN-355,8,8,2,41.05,0.0,41.05,19.31,82.11,38.61,43.5,4,10,0,0.9522
2026-07-20,99,2026-W30,PDV-027,CFVN-355,11,11,9,41.05,0.0,41.05,19.31,369.48,173.75,195.73,3,5,0,0.9402
2026-07-20,99,2026-W30,PDV-028,CFVN-355,6,6,3,41.05,0.0,41.05,19.31,123.16,57.92,65.24,2,5,0,0.9732
2026-07-20,99,2026-W30,PDV-029,CFVN-355,11,11,8,41.05,0.0,41.05,19.31,328.43,154.45,173.98,3,6,0,0.9258
2026-07-20,99,2026-W30,PDV-030,CFVN-355,10,10,5,41.05,0.0,41.05,19.31,205.27,96.53,108.74,4,9,0,0.9642
2026-07-20,99,2026-W30,PDV-031,CFVN-355,16,15,15,41.05,0.0,41.05,19.31,615.81,289.59,326.22,6,6,0,0.9699
2026-07-20,99,2026-W30,PDV-032,CFVN-355,7,7,5,41.05,0.0,41.05,19.31,205.27,96.53,108.74,3,5,0,0.972
2026-07-20,99,2026-W30,PDV-033,CFVN-355,14,13,10,41.05,0.0,41.05,19.31,410.54,193.06,217.48,6,9,0,0.9501
2026-07-20,99,2026-W30,PDV-034,CFVN-355,6,6,1,41.05,0.0,41.05,19.31,41.05,19.31,21.75,2,7,0,0.9484
2026-07-20,99,2026-W30,PDV-035,CFVN-355,9,9,1,41.05,0.0,41.05,19.31,41.05,19.31,21.75,2,10,0,0.9376
2026-07-20,99,2026-W30,PDV-036,CFVN-355,11,10,5,41.05,0.0,41.05,19.31,205.27,96.53,108.74,2,7,0,0.8906
2026-07-20,99,2026-W30,PDV-037,CFVN-355,12,12,13,41.05,0.0,41.05,19.31,533.7,250.98,282.72,4,3,0,0.9373
2026-07-20,99,2026-W30,PDV-038,CFVN-355,11,11,9,41.05,0.0,41.05,19.31,369.48,173.75,195.73,3,5,0,0.92
2026-07-20,99,2026-W30,PDV-039,CFVN-355,10,10,9,41.05,0.0,41.05,19.31,369.48,173.75,195.73,3,4,0,0.8668
2026-07-20,99,2026-W30,PDV-040,CFVN-355,5,5,2,41.05,0.0,41.05,19.31,82.11,38.61,43.5,2,5,0,0.9433
2026-07-20,99,2026-W30,PDV-041,CFVN-355,12,11,10,41.05,0.0,41.05,19.31,410.54,193.06,217.48,5,6,0,0.9758
2026-07-20,99,2026-W30,PDV-042,CFVN-355,8,8,4,41.05,0.0,41.05,19.31,164.21,77.22,86.99,2,6,0,0.948
2026-07-20,99,2026-W30,PDV-043,CFVN-355,11,11,7,41.05,0.0,41.05,19.31,287.38,135.14,152.23,3,7,0,0.9968
2026-07-20,99,2026-W30,PDV-044,CFVN-355,9,9,4,41.05,0.1,36.95,19.31,147.79,77.22,70.57,3,8,1,0.9673
2026-07-20,99,2026-W30,PDV-045,CFVN-355,12,11,6,41.05,0.0,41.05,19.31,246.32,115.83,130.49,3,8,0,0.917
2026-07-20,99,2026-W30,PDV-046,CFVN-355,13,12,9,41.05,0.1,36.95,19.31,332.53,173.75,158.78,3,6,1,0.8847
2026-07-20,99,2026-W30,PDV-047,CFVN-355,9,9,8,41.05,0.0,41.05,19.31,328.43,154.45,173.98,2,3,0,0.9843
2026-07-20,99,2026-W30,PDV-048,CFVN-355,9,8,6,41.05,0.0,41.05,19.31,246.32,115.83,130.49,4,6,0,0.9647
2026-07-20,99,2026-W30,PDV-049,CFVN-355,9,9,9,41.05,0.0,41.05,19.31,369.48,173.75,195.73,3,3,0,0.9649
2026-07-20,99,2026-W30,PDV-050,CFVN-355,12,11,9,41.05,0.0,41.05,19.31,369.48,173.75,195.73,4,6,0,0.9302
2026-07-20,99,2026-W30,PDV-051,CFVN-355,11,11,13,41.05,0.0,41.05,19.31,533.7,250.98,282.72,4,2,0,0.9215
2026-07-20,99,2026-W30,PDV-052,CFVN-355,12,12,4,41.05,0.0,41.05,19.31,164.21,77.22,86.99,3,11,0,0.907
2026-07-20,99,2026-W30,PDV-053,CFVN-355,14,13,13,41.05,0.0,41.05,19.31,533.7,250.98,282.72,5,5,0,0.9577
2026-07-20,99,2026-W30,PDV-054,CFVN-355,13,12,13,41.05,0.05,39.0,19.31,507.01,250.98,256.04,4,3,1,0.878
2026-07-20,99,2026-W30,PDV-055,CFVN-355,13,12,11,41.05,0.0,41.05,19.31,451.59,212.36,239.23,3,4,0,0.924
2026-07-20,99,2026-W30,PDV-056,CFVN-355,16,16,5,41.05,0.0,41.05,19.31,205.27,96.53,108.74,4,15,0,0.912
2026-07-20,99,2026-W30,PDV-057,CFVN-355,16,16,17,41.05,0.0,41.05,19.31,697.91,328.2,369.71,4,3,0,0.9442
2026-07-20,99,2026-W30,PDV-058,CFVN-355,13,13,5,41.05,0.0,41.05,19.31,205.27,96.53,108.74,5,13,0,0.9541
2026-07-20,99,2026-W30,PDV-059,CFVN-355,12,11,16,41.05,0.0,41.05,19.31,656.86,308.89,347.97,5,0,0,0.945
2026-07-20,99,2026-W30,PDV-060,CFVN-355,11,11,10,41.05,0.0,41.05,19.31,410.54,193.06,217.48,4,5,0,0.9353
2026-07-20,99,2026-W30,PDV-001,CFMO-355,14,14,11,43.21,0.0,43.21,20.68,475.36,227.53,247.83,3,6,0,0.9356
2026-07-20,99,2026-W30,PDV-002,CFMO-355,13,12,15,43.21,0.0,43.21,20.68,648.22,310.27,337.94,3,0,0,0.9748
